tmdbId,vote_average,vote_count,popularity
11031,7.4,1530,2.8558
11314,7.9,742,3.3131
15143,6.8,516,1.8367
89,7.8,10704,6.9948
10322,7.594,1068,5.6771
783,7.554,2419,5.3716
10644,6.89,488,2.0909
11257,6.9,803,3.6857
14370,6.67,474,5.4569
12104,7.942,1585,1.8734
625,7.458,791,5.1734
8816,7.2,279,2.4602
830,7.256,1009,10.7213
2323,7.109,1604,2.2656
983,7.476,679,4.8196
642,7.6,2360,5.4993
655,8.1,2082,3.7799
10341,6.732,226,0.8824
639,7.401,4384,3.8528
30180,7.4,56,2.9834
41801,4.9,58,1.7324
18762,4.038,40,1.9227
8077,6.379,6111,7.5692
814,7.4,2591,3.7015
41671,4.701,134,5.8853
27214,4.579,239,2.1992
52263,4.5,112,5.1305
33519,4.2,98,2.0934
16235,5.741,384,3.4252
11449,6.3,990,2.5432
41848,3.987,116,2.8963
25944,5.718,174,4.2785
24913,6.0,368,0.8179
49126,5.6,142,10.7458
32076,5.951,174,7.4141
571,7.52,4322,3.9657
8851,6.2,637,6.325
37843,4.925,80,7.6136
32146,5.756,125,4.1236
30346,6.98,196,3.6517
6114,7.443,5532,8.1869
229,7.51,1058,3.0353
13549,6.516,258,7.5501
9529,6.647,1724,7.1963
1598,7.249,3685,3.814
11349,7.445,601,5.8675
7340,7.325,4125,4.573
6217,6.0,543,2.8448
377,7.3,5511,7.7491
653,7.67,2345,4.6636
28198,5.844,64,1.4223
794,7.408,2283,2.5157
31640,5.733,177,3.4448
8744,5.726,157,0.6635
25189,6.713,357,4.0625
145,7.493,1065,1.836
2212,6.04,415,3.1447
199,7.298,1872,2.8718
7863,7.4,683,2.3774
12498,7.534,830,4.9177
9279,6.1,2816,11.28
17204,7.6,190,0.3467
21539,5.8,240,2.51
12709,6.91,217,4.0987
20539,6.596,535,1.8862
11674,5.936,3523,6.1829
1573,6.96,6145,6.971
152,6.477,1836,3.4615
174,7.035,1345,2.1495
172,5.724,1244,3.5395
154,7.446,2032,2.2221
157,6.586,1442,1.7199
168,7.161,1578,3.2896
364,6.944,6856,7.027
11967,6.673,984,4.1691
9086,6.506,573,3.2389
621,7.373,7507,7.5318
9037,5.207,709,2.1172
10173,6.098,570,1.7725
8845,6.294,1642,4.9499
578,7.681,11137,10.5335
579,6.024,2045,6.7944
17692,4.46,1368,2.5959
17795,6.0,164,1.2459
75,6.415,5700,4.5647
13891,6.567,141,2.5667
9390,6.973,3528,5.2136
378,7.054,2236,3.607
10896,6.311,132,3.7616
2322,6.898,998,7.8341
41240,7.1,79,1.8941
26949,5.923,149,2.8673
9819,6.713,619,3.4759
31908,6.604,154,1.0776
3179,6.655,742,5.0658
1802,7.268,375,0.9781
4232,7.4,7541,9.6859
9361,7.384,3279,6.8637
2928,5.716,661,2.7242
10549,7.338,499,5.0988
58102,6.7,37,2.5362
18451,6.6,50,3.6105
27265,6.8,88,2.2432
49935,6.1,50,2.8783
8818,6.1,494,2.4172
36758,6.0,249,2.6618
36040,7.3,424,5.1358
9415,6.073,561,2.5331
55146,0.0,0,2.6202
12145,6.177,371,1.7861
42424,5.214,84,6.3011
34314,5.369,267,5.0175
2892,6.409,22,0.9974
9404,6.5,511,4.3332
85242,5.0,21,2.0648
9622,5.653,809,3.2504
8860,5.7,591,2.9711
14832,6.7,105,3.8363
9619,6.212,1974,4.7128
40506,4.704,54,1.06
31000,5.4,168,1.4305
4104,7.021,801,4.4537
26306,6.541,86,1.3986
14908,4.416,77,3.0626
784,7.3,195,3.4278
12489,6.651,229,1.513
16448,6.979,256,2.5779
17894,6.72,363,5.0326
28059,6.187,126,3.9658
17949,4.683,161,7.1156
1968,6.47,582,3.0311
61563,5.6,45,2.8093
66,6.652,1168,4.3609
20735,4.984,94,3.0984
11419,5.999,687,2.0889
638,7.542,2819,5.0527
25624,6.5,112,5.6333
9366,7.536,4689,4.8813
21915,5.254,122,3.9216
19952,5.2,59,5.6807
9446,5.313,490,3.4252
28005,5.7,180,3.5974
9403,6.444,363,1.6986
27322,7.352,71,3.4422
10003,6.098,1183,5.3562
9311,6.291,247,3.6411
884,6.459,1261,5.6377
49806,6.459,97,4.4665
1624,6.702,6013,4.7694
16052,7.693,1285,3.2419
4477,6.2,1291,4.6297
24662,7.2,195,2.556
18423,5.2,77,3.6418
76996,5.3,30,2.1202
6499,5.741,303,1.5625
50512,6.064,156,7.0491
9405,5.184,796,4.9107
12723,6.285,244,2.5465
9360,5.251,2642,5.7258
9434,6.9,980,1.1911
21626,6.417,78,0.5865
13982,5.02,173,1.3058
77223,6.4,91,3.0283
9611,6.214,563,3.9267
47694,6.614,35,2.4259
10357,5.924,1607,6.3976
9977,5.5,21,3.8745
816,6.586,3629,4.191
2163,6.907,1027,2.3806
124680,5.4,10,0.2127
12499,5.473,295,1.6123
18,7.6,11294,8.9158
1811,6.8,197,2.6023
105045,6.313,16,0.3856
11239,7.411,169,4.2445
2058,6.2,430,4.0278
9450,6.986,289,6.5684
330,6.558,8916,0.4105
38523,7.4,56,2.9514
16375,6.1,102,9.3897
33660,5.712,73,5.9811
45671,5.5,32,1.2056
17770,5.43,86,2.3221
15170,4.8,71,0.9234
1701,6.76,4481,5.7254
26422,6.35,177,1.0634
1639,4.609,1731,4.4904
415,4.384,5243,5.6609
65889,6.446,37,1.085
11103,6.0,157,2.588
11970,7.495,7744,7.417
8874,6.58,2788,2.67
11956,6.2,98,0.8682
266,7.1,897,1.8474
754,7.049,5656,6.7933
37567,6.232,28,2.1566
607,7.214,14399,9.6757
18080,5.7,110,3.8572
38225,6.118,106,6.0789
17834,5.5,169,3.1848
686,7.438,4767,5.7169
65046,5.929,28,5.3455
4421,6.464,1779,3.4965
9387,6.805,2661,8.522
10603,5.644,2169,6.0784
2142,6.79,1701,2.5354
8413,6.6,3089,9.8746
10336,5.434,1429,4.3394
20737,5.565,494,4.2955
9413,5.852,443,3.6062
14585,6.7,161,2.5712
49462,6.553,85,2.5866
8834,6.621,1560,2.46
9458,6.007,304,5.6739
8854,4.317,268,3.2564
38295,5.8,124,3.2329
22073,6.388,219,2.3201
37244,5.335,88,4.8004
4961,6.064,1179,3.0498
9416,6.037,406,1.2387
26180,6.087,253,5.8962
17832,5.042,156,2.8491
9772,6.5,3172,3.2108
6072,6.6,605,3.59
1669,7.379,3480,4.696
468,7.1,1186,3.1607
32519,4.845,29,1.213
108401,5.105,19,1.8495
10806,6.46,720,6.0882
9433,6.839,1259,2.5003
6623,6.0,1072,8.8934
2118,7.803,5287,6.1927
978,7.157,3005,5.2241
9437,6.525,1799,3.4708
29461,6.198,86,5.8827
10351,6.09,669,3.5323
66588,5.704,76,1.279
2649,7.567,7041,11.8521
14289,5.756,380,5.3468
10155,6.614,774,4.5201
20457,6.2,47,3.6507
18355,6.306,155,5.0018
55306,6.527,77,2.7239
68924,6.86,709,3.7905
2255,6.765,1474,9.0858
9427,6.992,1730,4.5618
172545,4.5,10,2.7336
17589,6.7,182,4.3149
3597,5.997,3114,7.7286
1813,7.465,6487,8.1485
36797,5.192,138,7.143
12628,5.5,119,2.7971
33344,6.1,112,2.1683
25099,6.7,41,0.1407
45019,6.117,47,1.8885
62422,6.1,21,0.6871
782,7.561,6675,10.0326
29911,6.408,114,0.8024
9827,5.371,373,5.9811
1959,6.4,71,1.3157
8067,6.127,475,1.3151
125052,5.119,21,4.2373
45153,6.369,149,1.0069
10871,6.01,244,4.4973
14398,6.4,171,1.7466
10890,6.56,971,4.7293
1281,6.468,2511,4.6853
9770,6.246,357,0.9029
14905,6.4,116,3.293
14583,5.955,133,7.5034
11975,7.025,1403,10.2596
4995,7.627,3381,4.5523
9281,7.1,1801,5.551
45928,5.762,63,6.7336
563,7.086,5241,5.7437
61337,6.4,41,1.6331
19931,7.1,154,5.5586
31535,3.572,69,3.5874
10215,6.565,1376,8.2168
9823,4.509,1268,4.3633
37165,8.149,19488,13.3154
45609,6.6,119,2.7991
38904,5.5,70,6.5319
45565,5.044,34,5.9663
9407,6.328,392,8.3652
4824,6.4,2017,11.5245
9444,7.606,5480,8.0836
9414,6.358,547,2.9963
8078,6.161,5338,5.7564
11831,7.02,1368,2.9274
2895,6.298,151,7.627
39177,5.9,44,2.6093
19601,6.8,152,1.8487
22797,6.8,120,2.0708
2639,7.243,1009,1.962
9574,5.661,2468,5.7668
10371,6.0,240,2.6426
489,8.157,13262,12.212
9714,5.276,3164,10.189
8197,6.354,604,4.6544
6283,6.544,1310,6.3566
4233,6.5,4479,5.0051
191874,6.5,4,5.3002
10217,6.9,413,3.2027
597,7.904,26487,23.8833
714,6.375,3291,4.4956
9922,6.262,1147,6.7022
547,6.898,1159,4.3107
184,7.358,6705,5.9513
9746,6.796,468,3.8546
9438,4.479,400,4.2239
115,7.841,11781,8.5877
26941,5.857,35,4.6619
27103,6.9,105,3.8704
9410,6.611,656,6.0859
32302,4.806,209,2.8251
12538,6.192,383,3.9133
586,6.943,1003,4.1375
2666,7.329,3038,5.5297
11258,5.858,748,4.8087
9490,6.322,614,7.6905
9411,6.782,1519,3.3843
25719,6.294,80,4.9572
11220,7.659,1205,5.6206
21253,7.5,129,1.9307
6116,4.9,492,0.9318
9457,6.157,772,6.3325
39424,5.662,68,3.2681
11702,6.247,550,2.1169
2923,5.775,89,4.0715
12238,5.952,258,3.4478
11568,5.277,712,6.5606
11003,6.772,1839,2.938
10153,6.129,1734,4.5393
30949,5.9,124,3.8793
2898,7.397,3969,7.0132
9558,6.747,737,5.2767
26269,6.078,212,4.741
11808,6.534,1712,3.0502
6970,5.774,31,3.4173
47452,6.311,53,2.4789
21736,6.586,76,3.2035
17941,5.686,312,5.507
10668,6.61,310,2.6322
9313,6.641,4006,6.0006
42807,6.074,188,2.5325
617,6.361,1868,8.9247
36568,6.91,502,1.5383
37272,5.8,38,2.1025
5910,7.682,740,3.0769
9440,6.267,335,2.5239
32911,5.506,86,2.2913
32456,5.245,106,1.6382
17127,5.8,320,4.0627
17133,5.558,60,3.366
19848,6.256,86,2.3057
17644,4.898,59,1.2741
1774,6.652,82,4.1545
30265,5.773,55,5.1626
2157,5.4,1269,2.4762
8838,6.289,1597,2.1735
29193,6.778,300,2.862
795,6.813,2263,3.2855
16980,6.206,201,0.8948
27472,6.32,142,4.5264
47881,5.286,99,1.2931
9469,6.746,765,3.9293
12488,5.574,169,4.1248
267,7.043,704,3.9925
16148,6.226,190,0.7364
9449,6.022,504,10.8486
31220,4.551,88,0.918
13907,6.025,120,1.6326
29825,5.375,64,3.162
10622,6.529,715,5.8726
30020,7.67,667,2.5519
17139,7.4,109,1.2978
10216,5.17,767,2.8337
9771,5.0,111,1.5824
9448,5.948,456,2.6054
38618,4.15,40,3.6675
78373,7.0,12,1.8974
4415,7.215,664,6.4625
55561,6.1,70,3.0026
8656,6.232,3179,5.1921
18937,6.8,830,2.7264
929,5.643,4084,6.3485
9452,6.315,260,3.1294
1878,7.214,4837,4.2981
9844,6.1,212,1.4602
14342,5.392,204,5.4546
9715,6.402,485,8.7454
26610,7.0,296,4.0218
40961,5.906,53,2.9395
1965,6.54,1485,3.3925
312,6.862,76,3.5652
6068,6.098,1553,6.1322
15037,6.223,565,3.9905
37636,6.182,143,4.8173
21334,7.921,680,2.3859
32284,5.0,38,2.9926
37410,6.582,104,3.2572
53765,5.8,45,2.9514
10674,7.903,10166,10.0387
846,6.9,1717,4.6178
12655,5.9,26,0.4097
3050,5.711,3188,6.3736
1389,6.677,1344,1.8273
11020,7.2,849,1.1548
20862,6.8,109,4.4015
9464,7.129,998,3.6245
95,6.834,8312,6.5977
944,6.599,2805,4.6135
35680,6.219,237,2.1672
11551,6.552,2242,3.7135
473,7.111,2377,2.2288
102304,5.688,8,4.1796
544,6.618,5150,6.3617
10513,4.219,573,5.0754
65203,5.2,155,3.8399
143,7.754,880,2.111
42861,5.6,135,4.2678
33680,7.0,324,1.2344
12311,7.355,366,1.3554
43277,6.298,136,3.8128
43278,6.7,145,1.6373
34106,7.5,427,4.9304
27367,7.057,274,4.6562
17661,6.7,186,2.5045
28580,7.617,634,4.1246
887,7.8,703,1.8078
33667,6.977,264,2.4148
23383,7.4,274,4.6306
25430,6.963,231,2.992
11426,7.28,677,2.1098
654,7.9,1689,2.0072
15919,7.4,420,2.8392
1725,7.235,1977,2.6709
5769,5.9,229,3.017
874,7.3,466,2.4118
10633,7.652,1179,2.0152
17917,7.0,457,4.2658
3116,7.5,1525,2.2593
1051,7.498,2034,2.7445
1366,7.792,8311,9.9946
12102,7.565,2359,2.6525
16619,7.455,665,2.7329
9443,6.783,986,4.6795
11050,7.114,797,5.4971
606,7.162,1473,5.8947
746,7.585,1824,5.4189
380,7.752,6769,8.5657
403,7.238,1692,2.4905
11485,7.106,770,4.2998
466,6.733,485,1.1888
13820,6.643,645,1.2329
15389,6.9,171,6.9876
13597,7.274,2609,5.4127
2108,7.727,8316,5.8275
10014,5.8,2013,4.2029
10072,6.698,1934,2.0714
10131,5.866,1539,2.5312
10160,5.4,1368,4.7596
11284,5.306,1419,3.8003
4488,6.41,3185,4.4097
9725,6.2,1827,2.9469
9728,5.9,1543,2.898
9730,6.1,1444,2.4283
9731,5.284,1246,3.1074
10225,6.253,1292,4.7284
10281,5.5,1157,3.6119
10283,4.953,1159,5.5315
948,7.6,5983,7.2323
11281,6.579,2172,2.8265
10676,5.252,1490,2.0649
11357,6.171,2007,2.8878
11361,5.3,1287,3.5374
36599,5.7,477,4.1712
41769,4.7,77,0.396
10585,6.7,3202,5.9963
11186,6.348,1956,6.1371
11187,5.9,1690,6.8436
609,7.153,3207,3.7568
11133,6.001,737,1.06
10306,5.244,531,1.1708
9552,7.74,8356,7.79
11586,4.547,763,2.1525
11587,6.262,822,4.4888
941,7.284,4825,6.6736
942,7.023,3588,7.3237
943,6.702,3083,4.0753
927,7.137,6719,10.5635
928,6.523,2770,4.965
9340,7.511,5998,6.2336
9342,6.574,4193,5.3223
38509,5.0,44,2.7552
60033,5.0,29,4.4836
12101,6.9,1356,10.0585
19,8.1,2965,3.1309
165,7.8,13481,9.7073
196,7.5,11152,7.3254
551,7.1,949,2.545
16084,6.112,291,4.14
17984,6.479,187,2.0573
22328,6.479,71,2.1017
32611,5.8,100,2.3867
3170,7.0,5885,5.5454
346,8.451,4032,6.471
859,7.2,1231,7.1775
841,6.176,3283,4.6444
11051,7.216,1145,2.6856
242,7.417,6593,8.5367
1411,5.8,90,5.7745
9769,7.119,1896,11.3246
9424,5.759,398,2.6772
9835,5.4,206,2.6657
857,8.2,16656,11.362
20173,5.477,43,0.3545
10957,6.4,1395,6.0543
9570,5.829,521,1.7904
16249,6.702,151,2.3934
13962,5.943,518,1.7487
14612,6.867,117,0.7829
19378,5.938,144,2.6839
29228,6.0,153,4.2688
19379,5.486,138,2.136
11164,6.187,629,3.7226
18887,6.6,166,3.5271
40866,5.8,37,3.012
10122,6.936,899,4.0713
9994,7.041,1745,3.6895
12129,5.3,244,1.4166
14140,5.926,338,5.3052
10439,7.041,3198,5.7066
11158,5.269,1227,4.402
9354,6.309,3207,6.8762
28736,5.803,33,0.956
34774,6.5,76,0.697
37969,6.7,115,2.8882
9631,7.102,2262,6.8578
9820,7.215,4387,9.1392
14013,6.118,621,4.8462
1779,7.099,308,2.2836
10849,7.395,1096,3.5602
678,7.6,624,4.9077
907,7.5,1216,6.0165
5961,7.78,835,2.0401
47908,7.205,56,2.5094
42121,6.7,143,3.4006
2887,6.4,105,3.2871
11974,6.77,1306,2.9881
20348,6.7,189,1.5074
26648,6.745,369,2.9757
11911,7.2,137,0.594
793,7.6,3642,4.0992
35144,6.835,161,1.4076
9325,7.3,6498,9.6905
10340,7.123,5496,6.4106
10144,7.35,8214,7.8807
10414,6.566,940,4.2329
10437,7.423,1086,3.6091
15300,6.744,290,6.8989
12230,7.2,6506,8.7104
10693,7.2,5601,5.7095
11335,5.516,665,3.881
11135,6.64,1349,1.884
11319,6.8,2616,11.1385
14822,5.9,233,1.6328
15969,6.2,3401,5.6154
13155,6.7,1048,2.8244
10249,6.469,999,4.5685
15943,5.765,81,1.9427
10882,6.942,5352,5.9658
24808,6.435,193,4.6171
19762,5.9,64,2.8801
13850,6.467,290,4.1954
2619,6.261,1430,6.6752
53565,7.3,585,3.7488
41841,6.229,83,2.0625
27332,6.052,58,2.5496
97,6.648,2558,7.1425
10419,6.7,238,4.2823
11675,6.0,1740,3.3464
2107,6.489,368,2.7415
6471,6.9,863,9.1391
9442,6.646,418,8.1039
11591,6.231,459,5.6535
13697,6.4,210,3.264
227,7.202,1477,5.8139
87,7.302,9786,6.3934
123,6.6,1007,8.4532
9314,6.795,1567,3.1565
11336,7.006,1747,2.0342
9980,5.8,825,2.2792
10657,6.232,579,7.1881
10489,6.146,1084,2.8058
10823,5.725,1082,2.408
11497,6.793,1092,9.0989
2907,7.066,4887,8.2774
9454,7.44,1532,2.8043
8688,6.182,1443,5.8295
23954,6.772,289,2.8957
12761,7.977,663,4.7527
396,7.7,872,1.9146
14367,6.857,724,2.0763
11814,6.545,1479,3.4829
16081,6.2,192,8.3099
18331,6.5,447,2.733
15171,6.826,397,2.2418
11837,7.199,667,6.4617
11704,7.447,898,5.5118
11639,7.118,1206,2.042
4978,6.744,1407,2.9025
10380,6.3,769,3.9591
11976,6.232,1312,8.332
15144,6.758,2157,2.2251
11522,6.717,1163,3.1192
11557,6.117,571,1.0558
13853,5.2,125,5.2824
11415,6.189,600,1.5022
37530,5.549,267,2.6114
8393,7.26,1245,6.9228
11937,7.091,518,3.9619
21661,5.1,181,4.0485
9320,4.428,746,11.3833
33644,5.8,121,2.1236
14662,6.278,239,0.8767
125124,7.3,16,2.5859
10692,6.742,753,1.2691
805,7.8,4194,3.1939
34584,7.204,4221,4.7049
34636,5.786,845,2.1572
2182,5.017,320,4.3118
28070,3.855,121,2.1552
77469,5.78,82,4.5157
10278,6.475,305,3.825
36647,6.8,6434,6.7325
14557,5.5,153,5.5155
9417,5.971,468,6.2737
41469,5.896,91,3.2025
19381,6.3,125,2.8611
4011,7.368,8151,7.0898
161795,5.25,12,2.1578
1580,7.944,2885,3.4215
5854,6.767,483,0.8029
573,7.092,970,1.7571
2370,6.0,400,4.2444
5780,6.6,616,1.708
506,7.127,1188,3.1891
22527,7.147,587,3.3767
574,7.5,1495,3.8377
11219,7.0,870,1.5426
30159,7.09,462,3.1008
845,7.7,1796,2.0784
1978,6.799,346,5.307
3682,5.9,504,2.2868
46702,6.3,49,1.489
847,7.008,2071,4.07
117,7.756,5983,4.9371
14577,6.214,289,4.7278
37498,5.331,385,3.0706
31667,6.225,255,2.7572
13321,7.4,460,3.3276
21734,7.51,1097,2.0744
31997,6.9,522,1.1231
24197,6.105,223,2.5849
11462,7.129,861,8.0909
31995,6.111,234,2.4952
940,7.426,984,1.5322
12684,6.7,353,0.5544
2761,6.097,160,3.2656
8208,6.482,426,3.7917
36056,5.87,104,3.3273
2760,7.123,322,2.4409
10220,7.009,1837,4.7746
431,6.807,5024,6.0609
22796,6.817,252,5.4426
37916,7.403,324,0.9728
21873,6.3,124,2.6012
21500,6.0,198,4.1289
12626,6.75,440,2.6834
37818,4.683,41,4.6211
3525,6.593,1021,5.7762
2321,5.9,305,0.9125
2028,7.0,1057,8.9833
16384,6.08,255,1.7379
10699,6.283,515,3.5175
11597,5.296,569,2.6749
47947,5.237,65,2.7549
48311,4.79,81,2.2385
44772,5.36,57,1.8155
14347,5.7,190,2.6358
41090,5.917,48,2.2627
18282,6.0,210,0.9633
18169,6.011,228,1.9929
11082,5.988,363,3.8078
5971,6.153,526,1.1482
11933,5.2,383,1.9017
20096,5.661,180,1.9115
30815,5.648,196,4.6183
881,7.543,3937,5.9223
4478,6.398,1538,9.6676
22318,5.903,118,6.1032
53113,6.5,132,2.0099
2109,7.059,5390,7.9901
24746,6.27,141,2.5045
8195,6.96,2523,2.9883
9877,5.7,1397,2.8178
26618,6.179,134,9.0189
21132,5.6,29,0.9712
11855,6.073,198,2.4211
24016,6.482,285,4.2767
3486,4.7,35,2.4433
11071,6.825,441,5.1783
1091,8.1,7554,8.3691
10403,7.2,892,1.6844
11337,6.914,451,7.7444
162,7.719,13425,11.9843
25723,5.545,101,3.1422
8916,6.17,4614,9.0995
28134,5.9,67,6.3888
9429,6.531,960,2.7184
12159,7.201,2409,5.7343
27791,5.029,139,8.1387
30197,7.072,847,6.78
10156,6.775,858,3.2477
10377,7.503,1730,6.5262
3121,7.254,441,2.8064
4975,6.0,67,1.2739
9713,5.265,443,5.7182
134368,3.571,7,4.1403
9821,7.247,281,12.1997
4437,6.64,1011,2.4258
1890,6.934,334,3.6044
1955,8.048,3764,4.2388
39437,5.757,105,2.3086
11932,6.122,2050,6.7265
6435,6.776,1647,4.0771
10683,7.442,887,1.5548
9445,6.513,690,5.5469
2657,7.259,1790,3.2509
9425,6.402,895,2.4517
32326,7.3,23,2.7153
637,8.44,13639,11.1225
8675,6.111,461,5.2032
20701,6.161,409,1.8754
9945,6.324,1308,1.9475
73,8.331,12171,7.0259
18603,7.5,33,0.3465
46889,5.843,51,3.3221
12888,6.023,153,3.2892
3033,6.935,379,1.912
9882,6.299,1416,7.5815
10663,6.06,1934,8.6324
4518,7.168,1453,4.9929
1808,6.883,526,5.7038
3600,5.375,1646,2.8094
17037,5.954,342,1.4007
297,7.352,5560,8.7366
21589,6.516,32,3.4003
11893,6.96,618,5.2946
12223,6.7,342,4.061
32081,6.374,147,2.0592
14924,6.734,539,3.6783
10002,6.87,280,7.6807
41817,5.56,100,1.604
19426,8.0,818,2.9968
12560,6.852,632,1.5036
9798,7.057,4083,3.0197
14444,6.2,619,7.5174
9487,6.973,9517,8.9025
9466,5.965,494,2.8808
666,8.1,999,2.4705
2042,7.187,174,2.0865
10162,7.041,320,7.558
309,7.713,1192,2.95
692,6.153,534,4.9104
24018,4.6,141,3.5483
1678,7.638,1056,3.045
39256,6.817,191,5.5233
1680,6.897,325,2.443
244,7.6,1558,3.2146
10730,6.274,888,2.4237
31947,5.128,239,2.6204
8130,6.1,478,3.1996
11532,6.626,254,1.3343
9749,6.733,724,2.2829
14628,6.0,316,2.0948
9626,5.39,896,5.517
13698,6.0,208,3.2729
10466,6.51,1199,2.7104
707,6.246,2101,4.4647
11954,6.2,673,4.9353
9336,6.69,2865,4.9495
10157,6.079,1658,2.4653
12118,5.803,1308,2.2348
10587,5.513,1224,2.0415
11825,5.217,964,2.0566
11895,5.139,905,1.8429
9447,5.653,1293,4.1559
12257,5.1,105,2.6748
10029,6.257,659,3.8654
27104,6.553,142,4.3437
11252,5.14,1013,1.6837
8545,6.456,193,5.1713
10223,7.199,1008,1.7813
9745,6.021,1189,9.2344
200,6.432,1296,1.9495
9837,7.298,4174,7.0588
11545,7.39,2620,4.8385
1934,6.843,3115,3.6291
11881,7.366,792,3.427
13764,6.3,273,5.3974
24951,6.0,101,4.7767
8879,7.171,1146,2.8771
1369,6.65,4151,6.0687
1368,7.495,6640,8.1985
1370,6.195,3348,5.0843
10303,6.21,1219,6.5874
9326,6.755,1957,7.1521
10328,6.627,1352,4.6202
11285,6.5,1005,4.0798
1367,7.283,4624,4.8751
1371,6.894,4346,6.9554
1374,7.077,4649,5.3921
1375,5.78,3354,2.4815
15196,7.2,1861,4.0293
11904,6.735,675,2.9146
215875,4.8,20,4.5934
15596,6.3,471,2.3609
13818,6.0,204,7.0544
29968,5.817,131,2.6548
44326,6.116,95,7.484
1885,7.211,4524,6.3144
8856,6.332,2385,3.8802
10495,5.921,1755,3.6494
5825,7.235,2553,8.7668
9489,6.696,3488,7.2093
16885,6.7,120,3.1955
8741,7.447,3169,7.9734
9276,6.6,2126,4.3252
9822,6.315,851,5.1975
39314,6.372,121,4.9938
10312,7.313,3347,3.9026
9441,7.152,1505,7.475
9422,6.464,469,4.1133
24525,5.476,103,5.373
10368,6.4,151,7.1418
31662,6.318,296,2.1694
46992,6.5,108,3.0
825,6.579,240,1.6516
15556,6.0,249,2.5335
28902,5.455,191,2.9166
14709,6.139,445,7.4021
9423,5.394,648,2.5234
10658,5.427,1075,3.7898
6917,6.1,405,3.9626
24086,6.285,142,5.375
11815,7.012,581,3.7327
9426,7.426,4755,5.3552
10344,5.7,699,2.7396
15698,6.05,228,5.5244
2620,5.7,195,3.8077
30497,7.3,3639,4.7801
16337,5.7,970,3.4551
16780,4.592,724,2.457
12151,6.6,426,1.0372
33278,6.1,258,8.2955
192,7.489,3198,3.0575
10945,6.086,379,0.9388
10013,6.111,625,4.3763
9671,6.422,2014,11.415
9396,5.864,1166,5.2806
11038,5.966,145,2.9995
12278,5.3,157,8.1732
11873,6.849,1445,2.1575
18588,5.949,136,3.4
10015,6.883,1073,13.8363
12715,5.251,187,5.6438
8388,6.32,1081,2.6965
8129,7.23,204,2.861
1618,6.8,114,4.6217
10722,7.247,575,1.2757
10314,6.318,2190,5.27
11167,7.443,866,5.2183
2112,6.8,1920,3.0681
16172,5.4,247,0.7928
111794,5.0,8,0.3429
9524,6.627,63,0.4552
20595,7.447,94,1.5056
16306,7.629,1052,2.8747
11622,6.761,1163,6.6018
10207,6.266,802,3.9785
9849,5.62,334,4.4555
18892,6.4,563,4.6047
13466,7.664,1348,2.6481
1542,7.371,3221,6.2886
43978,6.231,52,0.8257
15256,5.803,175,2.1174
8224,6.465,2155,4.5688
18417,6.3,171,0.8896
1847,7.4,724,3.3523
42113,7.511,189,2.1057
8913,6.634,2299,3.898
10906,5.47,582,3.2433
25748,4.737,266,1.0927
25749,4.72,220,0.8623
8769,6.9,2130,3.6372
14742,6.0,223,2.7698
10671,6.455,425,2.2674
27932,5.725,282,2.8856
7227,5.6,313,4.742
10670,6.0,149,4.8716
5919,7.007,993,2.5435
33518,6.1,365,1.7347
40160,5.1,154,2.5848
2362,6.775,1385,5.0615
10803,6.591,1009,3.2485
871,7.6,3793,8.1776
1685,6.14,1411,4.5322
1705,5.685,1008,3.7317
1688,6.158,1035,5.048
1687,6.372,1167,3.6576
166680,3.551,69,0.4792
11123,6.103,348,2.6183
31638,5.053,131,2.9366
113286,4.5,6,1.2731
9535,6.501,2030,4.9385
9455,6.1,300,7.1579
796,6.8,3435,6.0449
100,8.105,6936,2.0369
77936,5.208,24,1.5498
30943,6.552,517,3.8463
7341,5.63,438,2.6325
10350,4.8,275,4.8928
11772,7.075,690,7.3419
9540,7.127,956,8.6488
31503,5.7,90,2.1621
11773,7.2,478,3.2173
30202,6.129,105,2.9468
22345,4.1,397,5.1204
1567,7.416,555,2.2937
1641,5.4,580,1.2079
47288,5.361,115,6.5209
10212,6.847,664,1.9636
10354,6.537,823,2.2992
8583,7.04,287,2.8258
16520,7.1,392,5.1707
16508,5.5,99,5.8299
11374,5.953,667,4.4581
16379,4.327,130,3.7587
28029,6.014,108,2.1802
603,8.235,27018,19.7947
4951,7.589,8618,12.2464
65749,6.541,37,2.1837
8970,5.78,248,4.5161
9840,6.9,109,3.8169
30950,5.8,54,2.913
11660,7.1,1743,1.8584
9430,6.981,778,3.7163
11355,6.2,1547,4.1448
18764,6.744,409,2.8603
9465,6.332,188,2.6335
1414,7.285,258,1.7507
49981,5.6,68,3.3353
6522,6.651,839,4.9334
114719,4.8,29,2.8742
10209,6.043,94,1.935
22826,6.954,627,3.9566
1902,7.444,1129,2.4359
6396,7.108,407,3.5183
39964,5.005,94,0.8215
12596,5.861,424,3.5409
9451,6.869,1138,5.4921
1946,6.793,2080,2.4224
1844,6.228,2139,3.7795
6552,6.177,714,8.8553
24584,7.0,184,2.4579
25471,7.375,60,1.4232
28519,6.7,76,3.3271
3309,7.616,427,6.608
18462,6.21,415,3.741
28941,5.841,395,1.0794
18252,6.2,145,0.776
8592,6.142,991,2.1745
564,7.0,9596,22.6909
13852,7.107,215,0.6368
25232,5.4,12,5.3008
